DAY,DEFI_TREASURY_INDEX,NON_DEFI_TREASURY_INDEX,SIRLOIN_INDEX,SOL_NORMALIZED_PRICE,SOL_DAILY_RETURN,WBTC_NORMALIZED_PRICE,WBTC_DAILY_RETURN,WETH_NORMALIZED_PRICE,WETH_DAILY_RETURN
2024-04-10 00:00:00.000,331.532984948,152.666756865,149.274671442,1761.541006063,-0.0297241825,224.34860154,-0.0144478838,179.160514794,-0.02613670942
2024-04-09 00:00:00.000,323.043515224,151.469809018,149.344325324,1815.505420516,-0.02219418757,227.637481421,-0.01282988045,183.968855307,0.006445975639
2024-04-08 00:00:00.000,334.782687543,158.417774871,154.056552231,1856.713672011,-0.003110628056,230.59600054,0.02470681336,182.790591606,0.05404979311
2024-04-07 00:00:00.000,321.26874485,149.316824567,147.802940536,1862.507239284,0.02061469618,225.036076206,0.01924550379,173.417416141,0.01636947604
2024-04-06 00:00:00.000,324.294190103,147.658183578,145.435499491,1824.887733095,0.006638217165,220.786920686,0.009017932125,170.624384369,0.01313770364
2024-04-05 00:00:00.000,314.326177091,145.712384844,144.514732881,1812.853617097,-0.05083799888,218.813673828,0.008698360298,168.411839532,-0.0119572543
2024-04-04 00:00:00.000,323.208911871,145.929275952,144.506544816,1909.951741605,-0.01065501872,216.926766653,0.01304644942,170.449952964,0.006416411208
2024-04-03 00:00:00.000,319.228325523,145.595493297,144.252910849,1930.521484165,0.02182285565,214.133090123,-0.004938266954,169.363248717,-0.004922357092
2024-04-02 00:00:00.000,321.87065563,144.708063946,143.163162656,1889.291743176,-0.06592507597,215.195784353,-0.04802936968,170.201039008,-0.05757929282
2024-04-01 00:00:00.000,346.097490111,152.104720655,148.979945611,2022.634046331,-0.00584103512,226.052965815,-0.01049175015,180.599850694,-0.01832449674
2024-03-31 00:00:00.000,352.580201953,156.683954289,152.259750404,2034.517735878,0.00544378648,228.449804081,0.006320913116,183.971027182,0.0236996614
2024-03-30 00:00:00.000,333.950856671,152.554586227,148.876180721,2023.502221842,0.04596763981,227.014862856,-0.0008088031082,179.711915632,-0.004599954452
2024-03-29 00:00:00.000,338.589750191,153.41644695,149.124990292,1934.574402517,0.008335573477,227.198621808,-0.003891435524,180.54240246,-0.005401146411
2024-03-28 00:00:00.000,328.778000762,154.826023805,150.180907442,1918.581921935,-0.001103172348,228.086204567,0.009748356382,181.522833863,-0.001424705158
2024-03-27 00:00:00.000,333.924411552,152.115513664,148.645834382,1920.700785931,-0.03114099081,225.884204837,-0.009128890907,181.781819359,-0.01492564696
2024-03-26 00:00:00.000,335.438519092,154.914499653,150.992547821,1982.435800999,0.01752880473,227.965274963,0.02975111479,184.536140646,0.02767524284
2024-03-25 00:00:00.000,324.449947966,155.28736853,150.959034732,1948.284698957,0.07238480955,221.379002837,0.04836384507,179.566591616,0.0422869837
2024-03-24 00:00:00.000,311.624016467,150.201333224,147.426390619,1816.777598492,0.005461244431,211.166193758,0.01083573509,172.281333668,0.002903341402
2024-03-23 00:00:00.000,296.654041233,147.162343632,144.870496639,1806.909623374,0.002233717936,208.902580732,-0.003287802639,171.782590162,-0.01455183649
2024-03-22 00:00:00.000,295.912388457,145.122295134,143.882620513,1802.882492414,-0.06599572497,209.5916768,-0.03043963077,174.319255464,-0.02846384052
2024-03-21 00:00:00.000,307.843869717,150.792342016,148.330728249,1930.272206047,0.0674728806,216.171868666,0.04642529178,179.426420481,0.06836882101
2024-03-20 00:00:00.000,309.553771667,151.824098889,148.805263735,1808.263461424,-0.03433618244,206.581272801,-0.007736744311,167.944268825,-0.008640060009
2024-03-19 00:00:00.000,282.870546052,139.440039781,139.851826856,1872.560024041,-0.1064726041,208.192001081,-0.04966117679,169.407963799,-0.06927840898
2024-03-18 00:00:00.000,299.242537816,152.184487352,148.625397695,2095.694024133,0.0643579809,219.071341711,0.009893719133,182.017872405,-0.004257388606
2024-03-17 00:00:00.000,314.711406743,155.437624181,151.590663133,1968.974782676,0.007692003132,216.925145251,-0.01684476751,182.796106466,-0.02624348246
2024-03-16 00:00:00.000,303.835196123,151.384765837,148.736489764,1953.945031375,0.05870983217,220.641805161,-0.004803602031,187.722601259,-0.01079915691
2024-03-15 00:00:00.000,328.243026715,158.041693932,153.817110721,1845.59071051,0.05887705282,221.706796379,-0.05170165843,189.771978634,-0.05383762742
2024-03-14 00:00:00.000,335.83338493,163.538156397,157.315154156,1742.969786339,0.0915374491,233.794352115,-0.006950095901,200.570202466,-0.0224686499
2024-03-13 00:00:00.000,346.479628395,167.791978211,160.277785365,1596.80255385,0.03100527808,235.430617484,0.01426672946,205.180327408,0.004419570232
2024-03-12 00:00:00.000,333.785990755,166.572716238,159.464271145,1548.78213312,0.02805807322,232.119037968,0.00876163834,204.277508612,0.004052970565
2024-03-11 00:00:00.000,332.293958032,169.811675541,161.736002797,1506.512300678,-0.001523964701,230.10295906,0.02428277314,203.452919916,0.01489063732
2024-03-10 00:00:00.000,303.64933038,162.996205987,157.149929899,1508.811676413,-0.004742991118,224.647885421,0.01350779659,200.467826221,0.001838254855
2024-03-09 00:00:00.000,319.202625767,165.060139243,158.024666251,1516.002060722,0.004817114859,221.653830563,0.008677109696,200.09999144,0.0002535359322
2024-03-08 00:00:00.000,281.409887738,164.516040791,157.428940876,1508.734314239,0.03136641948,219.747061208,0.01260756653,200.049271762,0.02695372623
2024-03-07 00:00:00.000,271.728271699,162.549267798,156.731825221,1462.849949099,0.09882744906,217.011079584,0.01159228416,194.798720382,0.01192974686
2024-03-06 00:00:00.000,260.956660272,161.616743823,155.409919418,1331.282678054,-0.01085102986,214.524253479,-0.002113689202,192.502217655,0.03179917216
2024-03-05 00:00:00.000,245.473406894,151.079874509,149.461629588,1345.886937397,-0.0007690074061,214.978651534,0.01672260251,186.569463176,0.03717373374
2024-03-04 00:00:00.000,258.422361286,152.823062978,150.652960379,1346.922730953,0.006338767633,211.442778003,0.04829256758,179.882556902,0.02556604564
2024-03-03 00:00:00.000,257.304825727,149.736267377,146.950048718,1338.438679174,0.00668826047,201.702067288,0.002935311617,175.398315562,0.005748733323
2024-03-02 00:00:00.000,257.493009767,147.726163213,145.396699835,1329.546327031,-0.02643604366,201.111741657,0.001801108126,174.39576084,0.004351772531
2024-03-01 00:00:00.000,256.647122701,147.919894899,145.710820432,1365.648675025,0.04290801674,200.750168896,-0.00235888173,173.640118542,-0.008568424605
2024-02-29 00:00:00.000,250.542736255,145.290211989,143.618435837,1309.462247011,0.1429241302,201.224834482,0.0482252671,175.140799276,0.03846595244
2024-02-28 00:00:00.000,258.244725179,144.023635735,144.190399716,1145.712311469,0.01232678512,191.967166599,0.04952552474,168.653386145,0.0207641683
2024-02-27 00:00:00.000,266.556527975,140.9485857,140.643857579,1131.761332709,0.04865577374,182.908525875,0.07836492657,165.22267472,0.03915819241
2024-02-26 00:00:00.000,260.691282574,138.348847721,138.881439589,1079.249607973,0.01608014988,169.616538306,0.01203886814,158.996653183,0.02423798255
2024-02-25 00:00:00.000,256.651137179,136.163486317,137.301049828,1062.169759053,0.008516629259,167.598837995,0.01068619814,155.234091971,0.02661773167
2024-02-24 00:00:00.000,252.176527179,132.714551811,134.0515981,1053.200044736,0.003920636806,165.826780165,0.001487603441,151.209244864,0.003267183441
2024-02-23 00:00:00.000,240.512012084,130.961867066,132.299966901,1049.086955804,-0.02410423713,165.5804621,-0.009052638729,150.716825348,-0.005854673479
2024-02-22 00:00:00.000,229.737667298,132.260248283,133.446460617,1074.998986287,-0.0002478176062,167.093095528,0.001783794891,151.604419724,0.01096851281
